dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.4527875254629342	0.10850978687590776	0.4527875254629342	-0.10850978687590776
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.029761970208964386	0.010561963413288005	0.029761970208964386	-0.010561963413288005
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.45054216977081807	0.10470000479945812	0.45054216977081807	-0.10470000479945812
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.14248061249174956	0.14105963552537168	0.2839769342682184	0.0004366862510971625
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.017171255275794953	0.01700055890987509	0.03413835562707262	-3.345855859742536e-05
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.13658888408019676	0.1352268629515762	0.27227320135559874	0.00045745432382574003
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.45982204591073417	0.05819274996133157	0.4418431075639623	-0.07617168830810342
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.46630698501299656	0.05740823714703143	0.4468400920643777	-0.07687513009565028
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.6180498011125366	0.06478350882407193	0.5865051011581941	-0.09632820877841448
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.27141112154129743	0.061132219615558286	0.2863089456130226	-0.0462343955438331
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.26915970347958296	0.060426816358372465	0.2838926851996905	-0.0456938346382649
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.3164694097924132	0.067885477742297	0.32799123643055433	-0.05636365110415587
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.4448479834742455	0.060751538971667685	0.4527875254629342	-0.052811996982978976
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.038525120276170555	0.05828176037757633	0.029761970208964386	-0.0670449104447825
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.45119725217655177	0.019333266447127045	0.45054216977081807	-0.01998834885286077
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2691245529366485	0.06046162999490817	0.2839769342682184	-0.045609248663338264
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.02575212998715247	0.058384491470676404	0.03413835562707262	-0.049998265830756256
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_F1_CONTROLLED	HER2ST::F	manual_truth_controlled	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.27432540389456617	0.01904734532150757	0.27227320135559874	-0.021099547860475056
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.19902891188295446	0.08117423294608694	0.19902891188295446	-0.08117423294608694
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.19934276926425426	0.08109841472166922	0.19934276926425426	-0.08109841472166922
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.21956742606474147	0.08895944276876043	0.21956742606474147	-0.08895944276876043
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.13860032845821374	0.13722405840842739	0.27524875954442596	-0.0005756273222151664
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.13723800863217778	0.13587514045277677	0.27262345935866056	-0.0004896897262939709
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.15403220587674862	0.15250322864520363	0.30578909135100873	-0.000746343170943492
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.023141244280040614	0.2004216157015845	0.19902891188295446	-0.024533948098670655
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.022516791920247425	0.20102128473665723	0.19934276926425426	-0.024195307392650384
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.029430249270503892	0.22031344190817315	0.21956742606474147	-0.03017626511393559
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.02375902442878052	0.278588418164627	0.27524875954442596	-0.027098683048981553
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.022957957535545373	0.27651327188659913	0.27262345935866056	-0.026847770063483947
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.03087160183898288	0.30667743438690864	0.30578909135100873	-0.03175994487488279
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.44590566483800315	0.10724363324757552	0.44590566483800315	-0.10724363324757552
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4617361120577572	0.10656307753439448	0.4617361120577572	-0.10656307753439448
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5655491264712457	0.12273865983664001	0.5655491264712457	-0.12273865983664001
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.1391794536560217	0.13779171656280165	0.2775418988064253	0.000570728587602029
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.13774848041544074	0.13637451613318463	0.27474270709683524	0.0006197105482098203
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.15478216906679632	0.15323834142544202	0.30875990409017684	0.0007393935979384814
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.450501642603757	0.02467224606968082	0.44590566483800315	-0.02926822383543467
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.469792013485806	0.023474805396794033	0.4617361120577572	-0.0315307068248428
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.570484720230916	0.0328580736221601	0.5655491264712457	-0.037793667381830445
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.28093270331511633	0.023773909321872302	0.2775418988064253	-0.027164713830563306
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.27885763283742715	0.022970207812098447	0.27474270709683524	-0.027085133552690415
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.30957837841443325	0.030902912635263634	0.30875990409017684	-0.03172138695952005
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.2066861751817145	0.08368415954479136	0.2066861751817145	-0.08368415954479136
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.20461464625263992	0.08210418855209756	0.20461464625263992	-0.08210418855209756
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.23929629121876633	0.09822150015985665	0.23929629121876633	-0.09822150015985665
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.1421046333141691	0.14069341735181556	0.2822374181389675	-0.0005606325270171714
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.13916879482808217	0.1377868679363491	0.2764065165246785	-0.0005491462397527874
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.1700249263537813	0.16833645223396287	0.3376719810679544	-0.0006893975197898305
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.04487575763295058	0.20717553479029355	0.2066861751817145	-0.04536511724152961
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.04361162716342263	0.20392953540484554	0.20461464625263992	-0.04292651631562826
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.05501567658211409	0.2385104326266605	0.23929629121876633	-0.05422981799000828
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.044507895868369854	0.28494739723038826	0.2822374181389675	-0.047217874959790615
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.04327528001637853	0.27964577814049607	0.2764065165246785	-0.04651454163219612
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.053582090428275025	0.339784462739554	0.3376719810679544	-0.05569457209987469
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.45602872025065055	0.10895844905839017	0.45602872025065055	-0.10895844905839017
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.46004095977658965	0.10709615555040522	0.46004095977658965	-0.10709615555040522
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.586045626236092	0.13390982560742398	0.586045626236092	-0.13390982560742398
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.14266749630637254	0.1412451348617203	0.284466434921951	0.0005538037538581481
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.13975151525281665	0.13835806316685545	0.2786090733499959	0.0004994949303238072
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.1706993801755105	0.16899755087337556	0.34035860205229995	0.0006616710034138829
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4586075662035577	0.04424377000062977	0.45602872025065055	-0.04682261595353688
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.4638544651354308	0.04315132142783196	0.46004095977658965	-0.0469648267866731
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5835215398551041	0.0524237645385991	0.586045626236092	-0.04989967815761127
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.2872130766827929	0.044501382653611615	0.284466434921951	-0.0472480244144535
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.2819192492445709	0.04326697054578714	0.2786090733499959	-0.04657714644036211
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.3429363735359088	0.05355248802744127	0.34035860205229995	-0.05613025951105012
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.22214488814541347	0.08666081565808126	0.22214488814541347	-0.08666081565808126
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_G2_CONTROLLED	HER2ST::G	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22124633257814752	0.08662470949974929	0.22124633257814752	-0.08662470949974929
